pl_name,hip_name,sy_pnum
HAT-P-15 b,,1
HAT-P-15 b,,1
HAT-P-16 b,,1
HAT-P-16 b,,1
HAT-P-16 b,,1
HAT-P-16 b,,1
HAT-P-16 b,,1
HAT-P-16 b,,1
HAT-P-16 b,,1
HAT-P-16 b,,1
HAT-P-16 b,,1
HAT-P-16 b,,1
HAT-P-17 b,,2
HAT-P-17 b,,2
HAT-P-17 b,,2
HAT-P-17 b,,2
HAT-P-17 b,,2
HAT-P-17 b,,2
HAT-P-17 b,,2
HAT-P-17 b,,2
HAT-P-17 b,,2
HAT-P-17 c,,2
HAT-P-17 c,,2
HAT-P-17 c,,2
HAT-P-18 b,,1
HAT-P-18 b,,1
HAT-P-18 b,,1
HAT-P-18 b,,1
HAT-P-18 b,,1
HAT-P-18 b,,1
HAT-P-18 b,,1
HAT-P-18 b,,1
HAT-P-18 b,,1
HAT-P-18 b,,1
HAT-P-18 b,,1
HAT-P-18 b,,1
HAT-P-19 b,,1
HAT-P-19 b,,1
HAT-P-19 b,,1
HAT-P-19 b,,1
HAT-P-19 b,,1
HAT-P-19 b,,1
HAT-P-19 b,,1
HAT-P-19 b,,1
HAT-P-2 b,HIP 80076,2
HAT-P-2 b,HIP 80076,2
HAT-P-2 b,HIP 80076,2
HAT-P-2 b,HIP 80076,2
HAT-P-2 b,HIP 80076,2
HAT-P-2 b,HIP 80076,2
HAT-P-2 b,HIP 80076,2
HAT-P-2 b,HIP 80076,2
HAT-P-2 b,HIP 80076,2
HAT-P-2 b,HIP 80076,2
HAT-P-2 b,HIP 80076,2
HAT-P-2 b,HIP 80076,2
HAT-P-2 b,HIP 80076,2
HAT-P-2 b,HIP 80076,2
HAT-P-2 b,HIP 80076,2
HAT-P-2 b,HIP 80076,2
HAT-P-2 b,HIP 80076,2
HAT-P-2 c,HIP 80076,2
HAT-P-20 b,,1
HAT-P-20 b,,1
HAT-P-20 b,,1
HAT-P-20 b,,1
HAT-P-20 b,,1
HAT-P-20 b,,1
HAT-P-20 b,,1
HAT-P-20 b,,1
HAT-P-20 b,,1
HAT-P-20 b,,1
HAT-P-21 b,,1
HAT-P-21 b,,1
HAT-P-21 b,,1
HAT-P-21 b,,1
HAT-P-21 b,,1
HAT-P-21 b,,1
HAT-P-21 b,,1
HAT-P-22 b,,1
HAT-P-22 b,,1
HAT-P-22 b,,1
HAT-P-22 b,,1
HAT-P-22 b,,1
HAT-P-22 b,,1
HAT-P-22 b,,1
HAT-P-22 b,,1
HAT-P-22 b,,1
HAT-P-22 b,,1
HAT-P-23 b,,1
HAT-P-23 b,,1
HAT-P-23 b,,1
HAT-P-23 b,,1
HAT-P-23 b,,1
HAT-P-23 b,,1
HAT-P-23 b,,1
HAT-P-23 b,,1
HAT-P-23 b,,1
HAT-P-23 b,,1
HAT-P-23 b,,1
HAT-P-24 b,,1
HAT-P-24 b,,1
HAT-P-24 b,,1
HAT-P-24 b,,1
HAT-P-24 b,,1
HAT-P-24 b,,1
HAT-P-24 b,,1
HAT-P-24 b,,1
HAT-P-24 b,,1
HAT-P-24 b,,1
HAT-P-25 b,,1
HAT-P-25 b,,1
HAT-P-25 b,,1
HAT-P-25 b,,1
HAT-P-25 b,,1
HAT-P-25 b,,1
HAT-P-25 b,,1
HAT-P-25 b,,1
HAT-P-26 b,,1
HAT-P-26 b,,1
HAT-P-26 b,,1
HAT-P-26 b,,1
HAT-P-26 b,,1
HAT-P-26 b,,1
HAT-P-26 b,,1
HAT-P-26 b,,1
HAT-P-26 b,,1
HAT-P-27 b,,1
HAT-P-27 b,,1
HAT-P-27 b,,1
HAT-P-27 b,,1
HAT-P-27 b,,1
HAT-P-27 b,,1
HAT-P-27 b,,1
HAT-P-27 b,,1
HAT-P-28 b,,1
HAT-P-28 b,,1
HAT-P-28 b,,1
HAT-P-28 b,,1
HAT-P-28 b,,1
HAT-P-29 b,,1
HAT-P-29 b,,1
HAT-P-29 b,,1
HAT-P-29 b,,1
HAT-P-29 b,,1
HAT-P-29 b,,1
HAT-P-29 b,,1
HAT-P-29 b,,1
HAT-P-29 b,,1
HAT-P-29 b,,1
HAT-P-3 b,,1
HAT-P-3 b,,1
HAT-P-3 b,,1
HAT-P-3 b,,1
HAT-P-3 b,,1
HAT-P-3 b,,1
HAT-P-3 b,,1
HAT-P-3 b,,1
HAT-P-3 b,,1
HAT-P-3 b,,1
HAT-P-3 b,,1
HAT-P-3 b,,1
HAT-P-3 b,,1
HAT-P-3 b,,1
HAT-P-30 b,,1
HAT-P-30 b,,1
HAT-P-30 b,,1
HAT-P-30 b,,1
HAT-P-30 b,,1
HAT-P-30 b,,1
HAT-P-30 b,,1
HAT-P-30 b,,1
HAT-P-30 b,,1
HAT-P-31 b,,1
HAT-P-31 b,,1
HAT-P-31 b,,1
HAT-P-31 b,,1
HAT-P-31 b,,1
HAT-P-31 b,,1
HAT-P-31 b,,1
HAT-P-31 b,,1
HAT-P-31 b,,1
HAT-P-32 b,,1
HAT-P-32 b,,1
HAT-P-32 b,,1
HAT-P-32 b,,1
HAT-P-32 b,,1
HAT-P-32 b,,1
HAT-P-32 b,,1
HAT-P-32 b,,1
HAT-P-32 b,,1
HAT-P-32 b,,1
HAT-P-32 b,,1
HAT-P-32 b,,1
HAT-P-32 b,,1
HAT-P-33 b,,1
HAT-P-33 b,,1
HAT-P-33 b,,1
HAT-P-33 b,,1
HAT-P-33 b,,1
HAT-P-33 b,,1
HAT-P-33 b,,1
HAT-P-33 b,,1
HAT-P-34 b,,1
HAT-P-34 b,,1
HAT-P-34 b,,1
HAT-P-34 b,,1
HAT-P-34 b,,1
HAT-P-34 b,,1
HAT-P-34 b,,1
HAT-P-34 b,,1
HAT-P-34 b,,1
HAT-P-34 b,,1
HAT-P-34 b,,1
HAT-P-35 b,,1
HAT-P-35 b,,1
HAT-P-35 b,,1
HAT-P-35 b,,1
HAT-P-35 b,,1
HAT-P-35 b,,1
HAT-P-35 b,,1
HAT-P-36 b,,1
HAT-P-36 b,,1
HAT-P-36 b,,1
HAT-P-36 b,,1
HAT-P-36 b,,1
HAT-P-36 b,,1
HAT-P-36 b,,1
HAT-P-36 b,,1
HAT-P-36 b,,1
HAT-P-36 b,,1
HAT-P-36 b,,1
HAT-P-37 b,,1
HAT-P-37 b,,1
HAT-P-37 b,,1
HAT-P-37 b,,1
HAT-P-37 b,,1
HAT-P-37 b,,1
HAT-P-37 b,,1
HAT-P-38 b,,1
HAT-P-38 b,,1
HAT-P-38 b,,1
HAT-P-38 b,,1
HAT-P-38 b,,1
HAT-P-38 b,,1
HAT-P-38 b,,1
HAT-P-39 b,,1
HAT-P-39 b,,1
HAT-P-39 b,,1
HAT-P-39 b,,1
HAT-P-4 b,,1
HAT-P-4 b,,1
HAT-P-4 b,,1
HAT-P-4 b,,1
HAT-P-4 b,,1
HAT-P-4 b,,1
HAT-P-4 b,,1
HAT-P-4 b,,1
HAT-P-4 b,,1
HAT-P-4 b,,1
HAT-P-4 b,,1
HAT-P-4 b,,1
HAT-P-40 b,,1
HAT-P-40 b,,1
HAT-P-40 b,,1
HAT-P-40 b,,1
HAT-P-40 b,,1
HAT-P-40 b,,1
HAT-P-40 b,,1
HAT-P-41 b,,1
HAT-P-41 b,,1
HAT-P-41 b,,1
HAT-P-41 b,,1
HAT-P-41 b,,1
HAT-P-41 b,,1
HAT-P-41 b,,1
HAT-P-41 b,,1
HAT-P-42 b,,1
HAT-P-42 b,,1
HAT-P-42 b,,1
HAT-P-42 b,,1
HAT-P-42 b,,1
HAT-P-42 b,,1
HAT-P-42 b,,1
HAT-P-43 b,,1
HAT-P-43 b,,1
HAT-P-43 b,,1
HAT-P-43 b,,1
HAT-P-43 b,,1
HAT-P-43 b,,1
HAT-P-43 b,,1
HAT-P-43 b,,1
HAT-P-44 b,,2
HAT-P-44 b,,2
HAT-P-44 b,,2
HAT-P-44 b,,2
HAT-P-44 b,,2
HAT-P-44 b,,2
HAT-P-44 c,,2
HAT-P-45 b,,1
HAT-P-45 b,,1
HAT-P-45 b,,1
HAT-P-45 b,,1
HAT-P-45 b,,1
HAT-P-46 b,,1
HAT-P-46 b,,1
HAT-P-46 b,,1
HAT-P-46 b,,1
HAT-P-49 b,,1
HAT-P-49 b,,1
HAT-P-49 b,,1
HAT-P-49 b,,1
HAT-P-49 b,,1
HAT-P-49 b,,1
HAT-P-49 b,,1
HAT-P-5 b,,1
HAT-P-5 b,,1
HAT-P-5 b,,1
HAT-P-5 b,,1
HAT-P-5 b,,1
HAT-P-5 b,,1
HAT-P-5 b,,1
HAT-P-5 b,,1
HAT-P-5 b,,1
HAT-P-5 b,,1
HAT-P-50 b,,1
HAT-P-50 b,,1
HAT-P-50 b,,1
HAT-P-50 b,,1
HAT-P-50 b,,1
HAT-P-50 b,,1
HAT-P-50 b,,1
HAT-P-51 b,,1
HAT-P-51 b,,1
HAT-P-51 b,,1
HAT-P-51 b,,1
HAT-P-51 b,,1
HAT-P-51 b,,1
HAT-P-52 b,,1
HAT-P-52 b,,1
HAT-P-52 b,,1
HAT-P-52 b,,1
HAT-P-52 b,,1
HAT-P-52 b,,1
HAT-P-52 b,,1
HAT-P-53 b,,1
HAT-P-53 b,,1
HAT-P-53 b,,1
HAT-P-53 b,,1
HAT-P-53 b,,1
HAT-P-54 b,,1
HAT-P-54 b,,1
HAT-P-54 b,,1
HAT-P-54 b,,1
HAT-P-54 b,,1
HAT-P-54 b,,1
HAT-P-54 b,,1
HAT-P-54 b,,1
HAT-P-54 b,,1
HAT-P-55 b,,1
HAT-P-55 b,,1
HAT-P-55 b,,1
HAT-P-55 b,,1
HAT-P-55 b,,1
HAT-P-55 b,,1
HAT-P-55 b,,1
HAT-P-55 b,,1
HAT-P-56 b,HIP 32209,1
HAT-P-56 b,HIP 32209,1
HAT-P-56 b,HIP 32209,1
HAT-P-56 b,HIP 32209,1
HAT-P-56 b,HIP 32209,1
HAT-P-56 b,HIP 32209,1
HAT-P-56 b,HIP 32209,1
HAT-P-56 b,HIP 32209,1
HAT-P-56 b,HIP 32209,1
HAT-P-56 b,HIP 32209,1
HAT-P-56 b,HIP 32209,1
HAT-P-57 b,,1
HAT-P-57 b,,1
HAT-P-57 b,,1
HAT-P-57 b,,1
HAT-P-58 b,,1
HAT-P-58 b,,1
HAT-P-58 b,,1
HAT-P-59 b,,1
HAT-P-59 b,,1
HAT-P-59 b,,1
HAT-P-59 b,,1
HAT-P-6 b,,1
HAT-P-6 b,,1
HAT-P-6 b,,1
HAT-P-6 b,,1
HAT-P-6 b,,1
HAT-P-6 b,,1
HAT-P-6 b,,1
HAT-P-6 b,,1
HAT-P-6 b,,1
HAT-P-6 b,,1
HAT-P-6 b,,1
HAT-P-60 b,,1
HAT-P-60 b,,1
HAT-P-60 b,,1
HAT-P-61 b,,1
HAT-P-61 b,,1
HAT-P-62 b,,1
HAT-P-62 b,,1
HAT-P-62 b,,1
HAT-P-63 b,,1
HAT-P-64 b,,1
HAT-P-64 b,,1
HAT-P-64 b,,1
HAT-P-65 b,,1
HAT-P-65 b,,1
HAT-P-65 b,,1
HAT-P-65 b,,1
HAT-P-65 b,,1
HAT-P-66 b,,1
HAT-P-66 b,,1
HAT-P-66 b,,1
HAT-P-66 b,,1
HAT-P-66 b,,1
HAT-P-67 b,,1
HAT-P-67 b,,1
HAT-P-67 b,,1
HAT-P-67 b,,1
HAT-P-68 b,,1
HAT-P-68 b,,1
HAT-P-68 b,,1
HAT-P-69 b,,1
HAT-P-69 b,,1
HAT-P-69 b,,1
HAT-P-69 b,,1
HAT-P-69 b,,1
HAT-P-7 b,,1
HAT-P-7 b,,1
HAT-P-7 b,,1
HAT-P-7 b,,1
HAT-P-7 b,,1
HAT-P-7 b,,1
HAT-P-7 b,,1
HAT-P-7 b,,1
HAT-P-7 b,,1
HAT-P-7 b,,1
HAT-P-7 b,,1
HAT-P-7 b,,1
HAT-P-7 b,,1
HAT-P-7 b,,1
HAT-P-7 b,,1
HAT-P-7 b,,1
HAT-P-7 b,,1
HAT-P-7 b,,1
HAT-P-7 b,,1
HAT-P-7 b,,1
HAT-P-7 b,,1
HAT-P-7 b,,1
HAT-P-70 b,,1
HAT-P-70 b,,1
HAT-P-70 b,,1
HAT-P-70 b,,1
HAT-P-70 b,,1
HAT-P-8 b,,1
HAT-P-8 b,,1
HAT-P-8 b,,1
HAT-P-8 b,,1
HAT-P-8 b,,1
HAT-P-8 b,,1
HAT-P-8 b,,1
HAT-P-8 b,,1
HAT-P-8 b,,1
HAT-P-9 b,,1
HAT-P-9 b,,1
HAT-P-9 b,,1
HAT-P-9 b,,1
HAT-P-9 b,,1
HAT-P-9 b,,1
HAT-P-9 b,,1
HAT-P-9 b,,1
HAT-P-9 b,,1
HAT-P-9 b,,1
HATS-1 b,,1
HATS-1 b,,1
HATS-1 b,,1
HATS-1 b,,1
HATS-1 b,,1
HATS-1 b,,1
HATS-10 b,,1
HATS-10 b,,1
HATS-10 b,,1
HATS-11 b,,1
HATS-11 b,,1
HATS-11 b,,1
HATS-11 b,,1
HATS-11 b,,1
HATS-11 b,,1
HATS-12 b,,1
HATS-12 b,,1
HATS-12 b,,1
HATS-12 b,,1
HATS-12 b,,1
HATS-12 b,,1
HATS-13 b,,1
HATS-13 b,,1
HATS-13 b,,1
HATS-13 b,,1
HATS-13 b,,1
HATS-13 b,,1
HATS-13 b,,1
HATS-14 b,,1
HATS-14 b,,1
HATS-14 b,,1
HATS-14 b,,1
HATS-14 b,,1
HATS-14 b,,1
HATS-15 b,,1
HATS-16 b,,1
HATS-16 b,,1
HATS-16 b,,1
HATS-16 b,,1
HATS-17 b,,1
HATS-17 b,,1
HATS-17 b,,1
HATS-17 b,,1
HATS-17 b,,1
HATS-18 b,,1
HATS-18 b,,1
HATS-18 b,,1
HATS-18 b,,1
HATS-18 b,,1
HATS-2 b,,1
HATS-2 b,,1
HATS-2 b,,1
HATS-2 b,,1
HATS-2 b,,1
HATS-2 b,,1
HATS-22 b,,1
HATS-22 b,,1
HATS-22 b,,1
HATS-22 b,,1
HATS-22 b,,1
HATS-22 b,,1
HATS-23 b,,1
HATS-23 b,,1
HATS-23 b,,1
HATS-24 b,,1
HATS-24 b,,1
HATS-24 b,,1
HATS-24 b,,1
HATS-24 b,,1
HATS-24 b,,1
HATS-24 b,,1
HATS-24 b,,1
HATS-25 b,,1
HATS-25 b,,1
HATS-25 b,,1
HATS-25 b,,1
HATS-25 b,,1
HATS-26 b,,1
HATS-26 b,,1
HATS-26 b,,1
HATS-26 b,,1
HATS-26 b,,1
HATS-27 b,,1
HATS-27 b,,1
HATS-27 b,,1
HATS-27 b,,1
HATS-27 b,,1
HATS-28 b,,1
HATS-28 b,,1
HATS-28 b,,1
HATS-28 b,,1
HATS-29 b,,1
HATS-29 b,,1
HATS-29 b,,1
HATS-29 b,,1
HATS-29 b,,1
HATS-3 b,,1
HATS-3 b,,1
HATS-3 b,,1
HATS-3 b,,1
HATS-3 b,,1
HATS-3 b,,1
HATS-3 b,,1
HATS-3 b,,1
HATS-30 b,,1
HATS-30 b,,1
HATS-30 b,,1
HATS-30 b,,1
HATS-30 b,,1
HATS-31 b,,1
HATS-31 b,,1
HATS-31 b,,1
HATS-32 b,,1
HATS-32 b,,1
HATS-32 b,,1
HATS-32 b,,1
HATS-33 b,,1
HATS-33 b,,1
HATS-33 b,,1
HATS-33 b,,1
HATS-33 b,,1
HATS-33 b,,1
HATS-33 b,,1
HATS-34 b,,1
HATS-34 b,,1
HATS-34 b,,1
HATS-34 b,,1
HATS-35 b,,1
HATS-35 b,,1
HATS-35 b,,1
HATS-35 b,,1
HATS-35 b,,1
HATS-36 b,,1
HATS-36 b,,1
HATS-36 b,,1
HATS-36 b,,1
HATS-37 A b,,1
HATS-38 b,,1
HATS-38 b,,1
HATS-38 b,,1
HATS-39 b,,1
HATS-39 b,,1
HATS-39 b,,1
HATS-39 b,,1
HATS-39 b,,1
HATS-4 b,,1
HATS-4 b,,1
HATS-4 b,,1
HATS-4 b,,1
HATS-4 b,,1
HATS-4 b,,1
HATS-4 b,,1
HATS-40 b,,1
HATS-40 b,,1
HATS-40 b,,1
HATS-40 b,,1
HATS-41 b,,1
HATS-41 b,,1
HATS-41 b,,1
HATS-41 b,,1
HATS-41 b,,1
HATS-42 b,,1
HATS-42 b,,1
HATS-42 b,,1
HATS-42 b,,1
HATS-42 b,,1
HATS-43 b,,1
HATS-43 b,,1
HATS-43 b,,1
HATS-43 b,,1
HATS-43 b,,1
HATS-43 b,,1
HATS-44 b,,1
HATS-44 b,,1
HATS-44 b,,1
HATS-45 b,,1
HATS-45 b,,1
HATS-45 b,,1
HATS-45 b,,1
HATS-45 b,,1
HATS-46 b,,1
HATS-46 b,,1
HATS-46 b,,1
HATS-46 b,,1
HATS-46 b,,1
HATS-47 b,,1
HATS-47 b,,1
HATS-47 b,,1
HATS-47 b,,1
HATS-48 A b,,1
HATS-48 A b,,1
HATS-48 A b,,1
HATS-48 A b,,1
HATS-49 b,,1
HATS-49 b,,1
HATS-5 b,,1
HATS-5 b,,1
HATS-5 b,,1
HATS-5 b,,1
HATS-5 b,,1
HATS-5 b,,1
HATS-5 b,,1
HATS-50 b,,1
HATS-51 b,,1
HATS-51 b,,1
HATS-51 b,,1
HATS-51 b,,1
HATS-51 b,,1
HATS-52 b,,1
HATS-52 b,,1
HATS-52 b,,1
HATS-52 b,,1
HATS-53 b,,1
HATS-53 b,,1
HATS-53 b,,1
HATS-53 b,,1
HATS-54 b,,1
HATS-54 b,,1
HATS-54 b,,1
HATS-55 b,,1
HATS-55 b,,1
HATS-55 b,,1
HATS-55 b,,1
HATS-56 b,,1
HATS-56 b,,1
HATS-56 b,,1
HATS-56 b,,1
HATS-57 b,,1
HATS-57 b,,1
HATS-57 b,,1
HATS-57 b,,1
HATS-57 b,,1
HATS-58 A b,,1
HATS-58 A b,,1
HATS-58 A b,,1
HATS-58 A b,,1
HATS-59 b,,2
HATS-59 b,,2
HATS-59 b,,2
HATS-59 c,,2
HATS-6 b,,1
HATS-6 b,,1
HATS-6 b,,1
HATS-6 b,,1
HATS-6 b,,1
HATS-6 b,,1
HATS-60 b,,1
HATS-60 b,,1
HATS-60 b,,1
HATS-60 b,,1
HATS-60 b,,1
HATS-61 b,,1
HATS-61 b,,1
HATS-61 b,,1
HATS-62 b,,1
HATS-63 b,,1
HATS-63 b,,1
HATS-63 b,,1
HATS-63 b,,1
HATS-64 b,,1
HATS-64 b,,1
HATS-64 b,,1
HATS-64 b,,1
HATS-65 b,,1
HATS-65 b,,1
HATS-66 b,,1
HATS-66 b,,1
HATS-66 b,,1
HATS-67 b,,1
HATS-67 b,,1
HATS-67 b,,1
HATS-67 b,,1
HATS-68 b,,1
HATS-68 b,,1
HATS-68 b,,1
HATS-68 b,,1
HATS-68 b,,1
HATS-69 b,,1
HATS-69 b,,1
HATS-69 b,,1
HATS-69 b,,1
HATS-7 b,,1
HATS-7 b,,1
HATS-7 b,,1
HATS-7 b,,1
HATS-7 b,,1
HATS-70 b,,1
HATS-70 b,,1
HATS-70 b,,1
HATS-70 b,,1
HATS-70 b,,1
HATS-71 b,,1
HATS-71 b,,1
HATS-71 b,,1
HATS-71 b,,1
HATS-72 b,,1
HATS-72 b,,1
HATS-72 b,,1
HATS-72 b,,1
HATS-74 A b,,1
HATS-74 A b,,1
HATS-75 b,,1
HATS-75 b,,1
HATS-76 b,,1
HATS-76 b,,1
HATS-77 b,,1
HATS-77 b,,1
HATS-8 b,,1
HATS-8 b,,1
HATS-9 b,,1
HATS-9 b,,1
HATS-9 b,,1
HATS-9 b,,1
HATS-9 b,,1
HATS-9 b,,1
HD 100546 b,HIP 56379,1
HD 100655 b,HIP 56508,1
HD 100655 b,HIP 56508,1
HD 100777 b,HIP 56572,1
HD 100777 b,HIP 56572,1
HD 100777 b,HIP 56572,1
HD 10180 c,HIP 7599,6
HD 10180 c,HIP 7599,6
HD 10180 d,HIP 7599,6
HD 10180 d,HIP 7599,6
HD 10180 e,HIP 7599,6
HD 10180 e,HIP 7599,6
HD 10180 f,HIP 7599,6
HD 10180 f,HIP 7599,6
HD 10180 g,HIP 7599,6
HD 10180 g,HIP 7599,6
HD 10180 h,HIP 7599,6
HD 10180 h,HIP 7599,6
HD 101930 b,HIP 57172,1
HD 101930 b,HIP 57172,1
HD 102117 b,HIP 57291,1
HD 102117 b,HIP 57291,1
HD 102117 b,HIP 57291,1
HD 102117 b,HIP 57291,1
HD 102117 b,HIP 57291,1
HD 102195 b,HIP 57370,1
HD 102195 b,HIP 57370,1
HD 102195 b,HIP 57370,1
HD 102195 b,HIP 57370,1
HD 102272 b,HIP 57428,1
HD 102272 b,HIP 57428,1
HD 102272 b,HIP 57428,1
HD 102329 b,HIP 57467,2
HD 102329 b,HIP 57467,2
HD 102329 c,HIP 57467,2
HD 102365 b,HIP 57443,1
HD 102843 b,HIP 57735,1
HD 102956 b,HIP 57820,1
HD 102956 b,HIP 57820,1
HD 102956 b,HIP 57820,1
HD 103197 b,HIP 57931,1
HD 103197 b,HIP 57931,1
HD 103720 b,HIP 58237,1
HD 103774 b,HIP 58263,1
HD 103891 b,HIP 58331,1
HD 103891 b,HIP 58331,1
HD 103949 b,HIP 58374,1
HD 104067 b,HIP 58451,1
HD 104067 b,HIP 58451,1
HD 104067 b,HIP 58451,1
HD 10442 b,,1
HD 10442 b,,1
HD 10442 b,,1
HD 10442 b,,1
HD 104985 b,HIP 58952,1
HD 104985 b,HIP 58952,1
HD 104985 b,HIP 58952,1
HD 105618 b,,2
HD 105618 c,,2
HD 105779 b,,1
HD 106252 b,HIP 59610,1
HD 106252 b,HIP 59610,1
HD 106252 b,HIP 59610,1
HD 106252 b,HIP 59610,1
HD 106252 b,HIP 59610,1
HD 106270 b,HIP 59625,1
HD 106270 b,HIP 59625,1
HD 106270 b,HIP 59625,1
HD 106270 b,HIP 59625,1
HD 106315 b,,2
HD 106315 b,,2
HD 106315 b,,2
HD 106315 b,,2
HD 106315 b,,2
HD 106315 c,,2
HD 106315 c,,2
HD 106315 c,,2
HD 106315 c,,2
HD 106315 c,,2
HD 106315 c,,2
HD 106315 c,,2
HD 106315 c,,2
HD 10647 b,HIP 7978,1
HD 10647 b,HIP 7978,1
HD 106515 A b,HIP 59743 A,1
HD 106515 A b,HIP 59743 A,1
HD 106515 A b,HIP 59743 A,1
HD 106515 A b,HIP 59743 A,1
HD 106906 b,HIP 59960,1
HD 106906 b,HIP 59960,1
HD 10697 b,HIP 8159,1
HD 10697 b,HIP 8159,1
HD 10697 b,HIP 8159,1
HD 10697 b,HIP 8159,1
HD 10697 b,HIP 8159,1
HD 10697 b,HIP 8159,1
HD 107148 b,HIP 60081,2
HD 107148 b,HIP 60081,2
HD 107148 c,HIP 60081,2
HD 108147 b,HIP 60644,1
HD 108147 b,HIP 60644,1
HD 108202 b,HIP 60648,1
HD 108236 b,HIP 60689,5
HD 108236 b,HIP 60689,5
HD 108236 b,HIP 60689,5
HD 108236 b,HIP 60689,5
HD 108236 c,HIP 60689,5
HD 108236 c,HIP 60689,5
HD 108236 c,HIP 60689,5
HD 108236 c,HIP 60689,5
HD 108236 d,HIP 60689,5
HD 108236 d,HIP 60689,5
HD 108236 d,HIP 60689,5
HD 108236 d,HIP 60689,5
HD 108236 e,HIP 60689,5
HD 108236 e,HIP 60689,5
HD 108236 e,HIP 60689,5
HD 108236 e,HIP 60689,5
HD 108236 f,HIP 60689,5
HD 108341 b,HIP 60788,1
HD 108341 b,HIP 60788,1
HD 108863 b,HIP 61020,1
HD 108863 b,HIP 61020,1
HD 108863 b,HIP 61020,1
HD 108874 b,HIP 61028,2
HD 108874 b,HIP 61028,2
HD 108874 b,HIP 61028,2
HD 108874 b,HIP 61028,2
HD 108874 b,HIP 61028,2
HD 108874 b,HIP 61028,2
HD 108874 b,HIP 61028,2
HD 108874 c,HIP 61028,2
HD 108874 c,HIP 61028,2
HD 108874 c,HIP 61028,2
HD 108874 c,HIP 61028,2
HD 108874 c,HIP 61028,2
HD 109246 b,HIP 61177,1
HD 109246 b,HIP 61177,1
HD 109271 b,HIP 61300,2
HD 109271 c,HIP 61300,2
HD 109286 b,HIP 61298,1
HD 109749 b,HIP 61595 A,1
HD 109749 b,HIP 61595 A,1
HD 109749 b,HIP 61595 A,1
HD 10975 b,,1
HD 109833 b,HIP 61723,2
HD 109833 b,HIP 61723,2
HD 109833 c,HIP 61723,2
HD 109833 c,HIP 61723,2
HD 109988 b,,1
HD 110014 b,HIP 61740,1
HD 110014 b,HIP 61740,1
HD 110014 b,HIP 61740,1
HD 110067 b,,6
HD 110067 c,,6
HD 110067 d,,6
HD 110067 e,,6
HD 110067 f,,6
HD 110067 g,,6
HD 110082 b,HIP 62662,1
HD 110082 b,HIP 62662,1
HD 110113 b,HIP 61820,2
HD 110113 b,HIP 61820,2
HD 110113 b,HIP 61820,2
HD 110113 c,HIP 61820,2
HD 110113 c,HIP 61820,2
HD 110537 b,HIP 62039,1
HD 11112 b,,1
HD 111232 b,HIP 62534,2
HD 111232 b,HIP 62534,2
HD 111232 b,HIP 62534,2
HD 111232 b,HIP 62534,2
HD 111232 b,HIP 62534,2
HD 111232 c,HIP 62534,2
HD 111232 c,HIP 62534,2
HD 111591 b,HIP 62653,1
HD 111998 b,HIP 62875,1
HD 111998 b,HIP 62875,1
HD 112300 b,HIP 63090,1
HD 112570 b,HIP 63211,1
HD 112640 b,HIP 63203,1
HD 113337 b,HIP 63584,2
HD 113337 b,HIP 63584,2
HD 113337 b,HIP 63584,2
HD 113337 c,HIP 63584,2
HD 11343 c,HIP 8541,2
HD 113538 b,HIP 63833,2
HD 113538 b,HIP 63833,2
HD 113538 c,HIP 63833,2
HD 113538 c,HIP 63833,2
HD 113996 b,HIP 64022,1
HD 114082 b,HIP 64184,1
HD 114386 b,HIP 64295,1
HD 114386 b,HIP 64295,1
HD 114613 b,HIP 64408,1
HD 114613 b,HIP 64408,1
HD 114729 b,HIP 64459,1
HD 114729 b,HIP 64459,1
HD 114729 b,HIP 64459,1
HD 114729 b,HIP 64459,1
HD 114729 b,HIP 64459,1
HD 114783 b,HIP 64457,2
HD 114783 b,HIP 64457,2
HD 114783 b,HIP 64457,2
HD 114783 b,HIP 64457,2
HD 114783 c,HIP 64457,2
HD 114783 c,HIP 64457,2
HD 114783 c,HIP 64457,2
HD 11505 b,,1
HD 11506 b,HIP 8770,3
HD 11506 b,HIP 8770,3
HD 11506 b,HIP 8770,3
HD 11506 b,HIP 8770,3
HD 11506 b,HIP 8770,3
HD 11506 b,HIP 8770,3
HD 11506 c,HIP 8770,3
HD 11506 c,HIP 8770,3
HD 11506 c,HIP 8770,3
HD 11506 c,HIP 8770,3
HD 11506 d,HIP 8770,3
HD 115404 A b,HIP 64797 A,2
HD 115404 A c,HIP 64797 A,2
HD 115954 b,HIP 65042,1
HD 115954 b,HIP 65042,1
HD 116029 b,HIP 65117,2
HD 116029 b,HIP 65117,2
HD 116029 c,HIP 65117,2
HD 117207 b,HIP 65808,1
HD 117207 b,HIP 65808,1
HD 117207 b,HIP 65808,1
HD 117207 b,HIP 65808,1
HD 117207 b,HIP 65808,1
HD 117207 b,HIP 65808,1
HD 117207 b,HIP 65808,1
HD 11755 b,HIP 9242,1
HD 11755 b,HIP 9242,1
HD 117618 b,HIP 66047,1
HD 117618 b,HIP 66047,1
HD 117618 b,HIP 66047,1
HD 117618 b,HIP 66047,1
HD 118203 b,HIP 66192,1
HD 118203 b,HIP 66192,1
HD 118203 b,HIP 66192,1
HD 118203 b,HIP 66192,1
HD 118203 b,HIP 66192,1
HD 11964 b,HIP 9094,2
HD 11964 b,HIP 9094,2
HD 11964 b,HIP 9094,2
HD 11964 b,HIP 9094,2
